query-id	corpus-id	score
6160	257	1
6160	334	1
6791	256	1
6791	334	1
12932	257	1
12932	334	1
18275	43	1
18275	334	1
3363	257	1
3363	334	1
10753	335	1
10753	73	1
10753	85	1
20322	336	1
20322	73	1
20322	85	1
12722	335	1
12722	73	1
12722	85	1
15623	335	1
15623	73	1
15623	85	1
21793	89	1
21793	337	1
21793	338	1
6698	339	1
6698	94	1
20675	339	1
20675	340	1
20675	341	1
1504	342	1
1504	343	1
9638	339	1
9638	94	1
20255	344	1
20255	345	1
20255	346	1
8280	347	1
8280	345	1
8280	346	1
13359	344	1
13359	345	1
13359	346	1
18187	347	1
18187	345	1
18187	346	1
11847	344	1
11847	345	1
11847	346	1
3608	347	1
3608	345	1
3608	346	1
14710	344	1
14710	345	1
14710	346	1
20866	347	1
20866	345	1
20866	346	1
4894	344	1
4894	345	1
4894	346	1
1434	348	1
1434	271	1
19024	273	1
19024	312	1
5735	273	1
5735	312	1
12862	273	1
12862	312	1
4077	349	1
4077	350	1
10739	351	1
10739	174	1
10739	227	1
6010	351	1
6010	227	1
5989	352	1
5989	174	1
14872	351	1
14872	227	1
2487	351	1
2487	227	1
8874	351	1
8874	227	1
2510	351	1
2510	227	1
9865	351	1
9865	227	1
15710	351	1
15710	227	1
16221	353	1
16221	354	1
4098	355	1
4098	356	1
4098	357	1
22846	358	1
22846	355	1
22846	356	1
22846	357	1
9983	359	1
9983	295	1
9983	360	1
22659	359	1
22659	295	1
22659	361	1
2994	359	1
2994	295	1
2994	360	1
21415	359	1
21415	295	1
21415	361	1
15495	359	1
15495	295	1
15495	360	1
13419	359	1
13419	295	1
13419	360	1
302	359	1
302	295	1
302	361	1
16616	359	1
16616	295	1
16616	360	1
5585	359	1
5585	295	1
5585	361	1
10914	361	1
10914	225	1
1224	360	1
1224	177	1
11786	361	1
11786	362	1
11786	176	1
11524	361	1
11524	177	1
11524	176	1
15974	361	1
15974	177	1
15974	363	1
9716	361	1
9716	360	1
9716	362	1
22591	177	1
22591	361	1
11429	174	1
11429	228	1
15212	174	1
15212	228	1
23155	174	1
23155	176	1
19165	174	1
19165	228	1
20181	176	1
20181	179	1
4055	363	1
4055	175	1
20428	364	1
20428	175	1
21895	177	1
21895	178	1
23452	177	1
23452	175	1
19968	175	1
19968	365	1
22693	175	1
22693	366	1
5652	175	1
5652	176	1
23002	361	1
23002	176	1
8590	178	1
8590	177	1
6524	226	1
6524	361	1
23084	367	1
23084	368	1
23084	369	1
23084	370	1
9921	367	1
9921	368	1
9921	369	1
9921	370	1
960	367	1
960	368	1
960	369	1
960	370	1
18651	367	1
18651	368	1
18651	369	1
18651	370	1
8183	367	1
8183	368	1
8183	369	1
8183	370	1
18330	367	1
18330	368	1
18330	369	1
18330	370	1
19083	367	1
19083	368	1
19083	369	1
19083	370	1
17045	367	1
17045	368	1
17045	369	1
17045	370	1
23515	370	1
23515	369	1
11328	371	1
11328	368	1
11328	369	1
11449	370	1
11449	369	1
13313	371	1
13313	369	1
11345	370	1
11345	369	1
8745	371	1
8745	368	1
8745	369	1
11976	370	1
11976	369	1
21420	371	1
21420	369	1
15301	370	1
15301	369	1
13827	371	1
13827	368	1
13827	369	1
2429	372	1
2429	373	1
2429	9	1
5908	372	1
5908	374	1
5908	9	1
23121	373	1
23121	374	1
23121	9	1
22920	372	1
22920	374	1
22920	9	1
1635	373	1
1635	374	1
1635	9	1
4785	372	1
4785	373	1
4785	9	1
12194	373	1
12194	374	1
12194	9	1
23346	372	1
23346	374	1
23346	9	1
12905	373	1
12905	374	1
12905	9	1
21566	376	1
21566	377	1
21566	270	1
21566	350	1
22669	378	1
22669	379	1
22669	350	1
22669	273	1
22053	380	1
22053	350	1
22053	381	1
22053	270	1
21595	380	1
21595	350	1
21595	381	1
21595	270	1
2549	380	1
2549	350	1
2549	381	1
2549	270	1
13606	380	1
13606	350	1
13606	381	1
13606	270	1
4782	382	1
4782	383	1
4782	384	1
6510	382	1
6510	385	1
6510	386	1
6510	387	1
9630	382	1
9630	385	1
9630	383	1
15762	388	1
15762	389	1
15762	130	1
10288	390	1
10288	130	1
21323	391	1
21323	392	1
8004	388	1
8004	389	1
8004	130	1
1137	389	1
1137	392	1
10395	389	1
10395	130	1
10395	392	1
23727	389	1
23727	130	1
23727	392	1
539	388	1
539	389	1
539	130	1
1724	389	1
1724	130	1
1724	392	1
4501	130	1
4501	392	1
22835	393	1
22835	130	1
8059	388	1
8059	393	1
8059	394	1
5285	388	1
5285	393	1
5285	394	1
15286	393	1
15286	394	1
15286	392	1
15286	389	1
9097	393	1
9097	394	1
9097	392	1
9097	395	1
7723	394	1
7723	392	1
7723	389	1
21821	394	1
21821	392	1
21821	389	1
4305	388	1
4305	392	1
4305	395	1
18164	394	1
18164	392	1
18164	389	1
95	394	1
95	392	1
95	389	1
19266	394	1
19266	392	1
19266	389	1
10879	394	1
10879	392	1
10879	389	1
16153	130	1
16153	396	1
20941	130	1
20941	396	1
16485	130	1
16485	391	1
17810	130	1
17810	391	1
14152	393	1
14152	396	1
21703	393	1
21703	389	1
11213	130	1
11213	397	1
11213	398	1
16533	130	1
16533	399	1
10326	388	1
10326	394	1
22918	393	1
22918	394	1
5365	393	1
5365	394	1
14257	388	1
14257	394	1
15390	388	1
15390	394	1
19597	393	1
19597	394	1
19302	393	1
19302	394	1
22698	388	1
22698	394	1
14663	393	1
14663	394	1
7063	393	1
7063	392	1
14597	388	1
14597	395	1
11160	130	1
11160	391	1
15642	130	1
15642	393	1
17017	130	1
17017	393	1
77	393	1
77	390	1
15703	393	1
15703	392	1
3012	393	1
3012	392	1
11875	392	1
11875	391	1
941	130	1
941	392	1
2127	130	1
2127	392	1
11637	130	1
11637	392	1
19875	130	1
19875	394	1
20931	130	1
20931	392	1
21511	130	1
21511	394	1
9161	130	1
9161	392	1
11826	130	1
11826	394	1
733	130	1
733	392	1
23630	130	1
23630	390	1
23630	399	1
707	130	1
707	390	1
707	391	1
9175	130	1
9175	390	1
9175	399	1
19374	130	1
19374	391	1
19374	399	1
8298	130	1
8298	390	1
8298	399	1
5330	130	1
5330	390	1
5330	399	1
13670	130	1
13670	390	1
13670	399	1
7122	130	1
7122	390	1
7122	399	1
9356	130	1
9356	390	1
9356	391	1
14486	130	1
14486	390	1
14486	399	1
20302	130	1
20302	394	1
12351	130	1
12351	394	1
12331	392	1
12331	130	1
8016	392	1
8016	130	1
2594	392	1
2594	130	1
6853	392	1
6853	130	1
23444	392	1
23444	130	1
1380	392	1
1380	130	1
12956	392	1
12956	130	1
11385	392	1
11385	130	1
7032	43	1
7032	85	1
7032	105	1
10045	43	1
10045	85	1
10045	73	1
22934	43	1
22934	85	1
22934	105	1
4686	105	1
4686	400	1
17129	43	1
17129	304	1
9529	43	1
9529	85	1
9529	105	1
18905	43	1
18905	401	1
20731	89	1
20731	47	1
15299	257	1
15299	402	1
9350	43	1
9350	403	1
20503	99	1
20503	402	1
3413	43	1
3413	403	1
20002	404	1
20002	43	1
3476	257	1
3476	402	1
18343	43	1
18343	402	1
17667	43	1
17667	405	1
17667	406	1
17667	82	1
7633	43	1
7633	404	1
7633	405	1
7633	82	1
22836	401	1
22836	306	1
22836	47	1
14145	43	1
14145	89	1
14145	77	1
7	306	1
7	89	1
7	99	1
7	77	1
11253	403	1
11253	89	1
11253	77	1
21313	403	1
21313	89	1
21313	77	1
2368	99	1
2368	404	1
6599	47	1
6599	46	1
6599	99	1
17283	47	1
17283	46	1
17283	99	1
1066	46	1
1066	402	1
1066	99	1
10931	47	1
10931	99	1
10931	404	1
18185	47	1
18185	99	1
18185	404	1
13518	404	1
13518	76	1
13518	89	1
12517	89	1
12517	402	1
11070	404	1
11070	403	1
1802	77	1
1802	403	1
20074	404	1
20074	46	1
18610	404	1
18610	89	1
21811	404	1
21811	76	1
21811	403	1
22917	404	1
22917	89	1
9832	401	1
9832	257	1
9832	82	1
9832	76	1
17458	401	1
17458	43	1
17458	77	1
17458	76	1
2380	401	1
2380	43	1
2380	82	1
2380	76	1
13437	401	1
13437	43	1
13437	82	1
13437	76	1
13978	401	1
13978	43	1
13978	77	1
13978	76	1
16804	401	1
16804	43	1
16804	82	1
16804	76	1
21839	401	1
21839	43	1
21839	77	1
21839	76	1
324	401	1
324	43	1
324	82	1
324	76	1
14987	401	1
14987	43	1
14987	82	1
14987	76	1
4326	401	1
4326	43	1
4326	82	1
4326	76	1
2608	43	1
2608	47	1
16482	43	1
16482	48	1
16482	305	1
18775	43	1
18775	47	1
18775	48	1
3782	43	1
3782	47	1
3782	405	1
17410	257	1
17410	47	1
17410	48	1
10171	43	1
10171	47	1
10171	48	1
20531	257	1
20531	47	1
20531	46	1
1910	43	1
1910	82	1
1910	85	1
2048	48	1
2048	82	1
2048	85	1
4368	43	1
4368	402	1
7246	402	1
7246	48	1
7246	82	1
7246	85	1
21832	43	1
21832	403	1
21832	82	1
21832	85	1
17819	43	1
17819	403	1
17819	82	1
17819	85	1
14319	404	1
14319	44	1
2980	43	1
2980	401	1
18385	43	1
18385	401	1
7607	404	1
7607	43	1
458	43	1
458	401	1
8325	404	1
8325	43	1
5408	43	1
5408	401	1
11972	404	1
11972	43	1
2126	85	1
2126	404	1
22715	89	1
22715	404	1
5899	92	1
5899	404	1
3818	92	1
3818	404	1
11450	92	1
11450	404	1
11496	92	1
11496	404	1
2618	92	1
2618	404	1
9413	92	1
9413	404	1
11686	43	1
11686	404	1
7814	43	1
7814	407	1
4088	43	1
4088	404	1
12521	43	1
12521	404	1
12521	407	1
14499	43	1
14499	404	1
1619	43	1
1619	404	1
1619	407	1
5792	43	1
5792	407	1
9104	43	1
9104	404	1
15836	257	1
15836	400	1
14451	43	1
14451	406	1
1960	43	1
1960	257	1
1960	305	1
9321	43	1
9321	305	1
15978	43	1
15978	404	1
10797	43	1
10797	305	1
17337	43	1
17337	257	1
17337	400	1
7308	43	1
7308	305	1
6361	407	1
6361	404	1
6361	401	1
6025	407	1
6025	404	1
6025	401	1
8627	407	1
8627	404	1
8627	401	1
17396	407	1
17396	404	1
17396	401	1
973	407	1
973	404	1
973	401	1
13753	407	1
13753	404	1
13753	401	1
2226	407	1
2226	404	1
2226	401	1
22756	89	1
22756	85	1
22756	404	1
23318	89	1
23318	404	1
23318	407	1
10499	89	1
10499	85	1
10499	404	1
16582	89	1
16582	85	1
16582	404	1
5916	43	1
5916	404	1
10793	257	1
10793	404	1
20363	43	1
20363	404	1
14744	43	1
14744	404	1
16288	43	1
16288	404	1
6894	257	1
6894	404	1
736	43	1
736	404	1
3783	257	1
3783	404	1
19989	43	1
19989	404	1
8365	406	1
8365	73	1
8365	82	1
84	406	1
84	82	1
6280	43	1
6280	305	1
22781	47	1
22781	306	1
1633	403	1
1633	306	1
21460	403	1
21460	305	1
11759	403	1
11759	305	1
23654	403	1
23654	306	1
10295	403	1
10295	305	1
5064	403	1
5064	306	1
2973	207	1
2973	24	1
2973	208	1
2973	310	1
14814	207	1
14814	24	1
14814	161	1
14814	408	1
15760	207	1
15760	24	1
15760	208	1
15760	310	1
13969	207	1
13969	24	1
13969	208	1
13969	310	1
23404	207	1
23404	24	1
23404	208	1
23404	310	1
4903	207	1
4903	24	1
4903	208	1
4903	310	1
12308	207	1
12308	24	1
12308	208	1
12308	310	1
18248	207	1
18248	24	1
18248	208	1
18248	310	1
21220	207	1
21220	24	1
21220	208	1
21220	310	1
2652	409	1
2652	410	1
2652	411	1
4403	409	1
4403	410	1
4403	411	1
7180	409	1
7180	410	1
7180	411	1
13495	409	1
13495	410	1
13495	411	1
13050	409	1
13050	410	1
13050	411	1
2677	409	1
2677	410	1
2677	411	1
21368	409	1
21368	410	1
21368	411	1
18411	409	1
18411	410	1
18411	411	1
17606	409	1
17606	410	1
17606	411	1
14086	213	1
14086	412	1
8616	413	1
8616	412	1
11538	413	1
11538	412	1
786	413	1
786	412	1
16859	413	1
16859	412	1
22069	414	1
22069	415	1
1771	416	1
1771	415	1
22861	417	1
22861	415	1
17267	416	1
17267	415	1
5238	417	1
5238	415	1
8328	414	1
8328	415	1
11031	416	1
11031	415	1
16828	417	1
16828	415	1
19554	415	1
19554	414	1
3400	418	1
3400	419	1
3400	193	1
1792	420	1
1792	421	1
4335	418	1
4335	420	1
4335	421	1
20078	418	1
20078	421	1
21930	415	1
21930	422	1
4210	415	1
4210	422	1
11888	415	1
11888	422	1
18831	423	1
18831	420	1
12319	424	1
12319	425	1
7074	426	1
7074	427	1
8708	424	1
8708	428	1
13000	424	1
13000	425	1
5409	419	1
5409	429	1
20501	421	1
20501	430	1
10942	419	1
10942	429	1
8163	431	1
8163	429	1
6398	432	1
6398	427	1
6398	433	1
6398	415	1
18559	432	1
18559	427	1
18559	433	1
18559	415	1
9562	415	1
9562	422	1
9562	421	1
19405	415	1
19405	422	1
10772	415	1
10772	422	1
15833	415	1
15833	422	1
11943	415	1
11943	422	1
22762	415	1
22762	422	1
22762	421	1
1756	415	1
1756	422	1
12650	415	1
12650	422	1
2740	415	1
2740	422	1
2740	421	1
22433	415	1
22433	422	1
9658	415	1
9658	434	1
9658	435	1
9658	422	1
10037	415	1
10037	434	1
10037	435	1
10037	421	1
2207	415	1
2207	434	1
2207	435	1
2207	422	1
20897	415	1
20897	434	1
20897	435	1
20897	421	1
21105	415	1
21105	434	1
21105	435	1
21105	421	1
18811	415	1
18811	434	1
18811	435	1
18811	422	1
3767	415	1
3767	434	1
3767	435	1
3767	421	1
5090	415	1
5090	434	1
5090	435	1
5090	421	1
6142	415	1
6142	434	1
6142	435	1
6142	422	1
18542	436	1
18542	437	1
18542	193	1
18542	419	1
15683	436	1
15683	437	1
15683	438	1
2943	436	1
2943	437	1
2943	193	1
3668	436	1
3668	437	1
3668	438	1
10054	436	1
10054	437	1
10054	193	1
10054	419	1
16005	436	1
16005	437	1
16005	438	1
13925	436	1
13925	437	1
13925	419	1
11028	436	1
11028	437	1
11028	193	1
10959	436	1
10959	437	1
10959	193	1
10959	419	1
21347	415	1
21347	416	1
16406	439	1
16406	440	1
6545	415	1
6545	430	1
6545	440	1
9739	415	1
9739	439	1
1145	415	1
1145	416	1
19531	415	1
19531	440	1
10862	415	1
10862	416	1
21334	415	1
21334	440	1
22004	415	1
22004	416	1
7519	441	1
7519	442	1
7519	443	1
7519	361	1
15008	441	1
15008	442	1
15008	443	1
15008	361	1
14156	441	1
14156	442	1
14156	443	1
14156	361	1
4834	441	1
4834	442	1
4834	443	1
4834	361	1
2849	441	1
2849	442	1
2849	443	1
2849	361	1
8345	441	1
8345	442	1
8345	443	1
8345	361	1
5138	441	1
5138	442	1
5138	443	1
5138	361	1
14712	441	1
14712	442	1
14712	443	1
14712	361	1
6068	441	1
6068	442	1
6068	443	1
6068	361	1
11276	444	1
11276	401	1
21704	401	1
21704	49	1
224	444	1
224	401	1
1354	445	1
1354	446	1
1354	411	1
4123	447	1
4123	448	1
4123	449	1
1475	447	1
1475	450	1
12685	447	1
12685	449	1
19865	447	1
19865	450	1
6173	447	1
6173	448	1
6173	449	1
7158	447	1
7158	448	1
7158	449	1
990	49	1
990	452	1
12884	49	1
12884	452	1
1932	49	1
1932	451	1
8478	49	1
8478	453	1
13562	49	1
13562	451	1
21807	454	1
21807	49	1
21807	455	1
21807	451	1
6598	49	1
6598	456	1
6598	452	1
21748	457	1
21748	452	1
10350	49	1
10350	455	1
10350	451	1
22603	49	1
22603	456	1
13376	49	1
13376	457	1
3665	49	1
3665	455	1
3665	451	1
1011	49	1
1011	456	1
11870	453	1
11870	452	1
16785	453	1
16785	452	1
12745	453	1
12745	452	1
22147	458	1
22147	49	1
22147	451	1
8831	458	1
8831	49	1
8831	451	1
21192	458	1
21192	49	1
21192	451	1
4734	458	1
4734	49	1
4734	451	1
8838	458	1
8838	49	1
8838	451	1
2558	458	1
2558	49	1
2558	451	1
15173	453	1
15173	451	1
19028	459	1
19028	460	1
19028	411	1
12572	459	1
12572	460	1
12572	411	1
16921	459	1
16921	460	1
16921	411	1
20782	459	1
20782	460	1
20782	411	1
6973	459	1
6973	460	1
6973	411	1
13411	459	1
13411	460	1
13411	411	1
16853	459	1
16853	460	1
16853	411	1
22040	459	1
22040	460	1
22040	411	1
18254	459	1
18254	460	1
18254	411	1
9838	459	1
9838	460	1
9838	411	1
12205	43	1
12205	46	1
5861	257	1
5861	402	1
4272	43	1
4272	47	1
3188	257	1
3188	46	1
20328	43	1
20328	402	1
19124	257	1
19124	47	1
13835	43	1
13835	402	1
12941	257	1
12941	46	1
22976	43	1
22976	48	1
7127	43	1
7127	48	1
22369	43	1
22369	48	1
970	43	1
970	48	1
16580	43	1
16580	48	1
9438	43	1
9438	48	1
836	43	1
836	48	1
8661	43	1
8661	48	1
16420	43	1
16420	48	1
3483	306	1
3483	226	1
3483	228	1
5690	361	1
5690	228	1
19351	305	1
19351	405	1
19351	226	1
18152	405	1
18152	304	1
18152	226	1
17940	305	1
17940	405	1
17940	226	1
14422	405	1
14422	304	1
14422	226	1
21957	305	1
21957	405	1
21957	226	1
9839	405	1
9839	304	1
9839	226	1
3534	305	1
3534	405	1
3534	226	1
11629	461	1
11629	462	1
11629	463	1
11629	464	1
21279	461	1
21279	462	1
21279	464	1
19668	461	1
19668	462	1
19668	465	1
5821	461	1
5821	462	1
5821	463	1
5821	464	1
19798	461	1
19798	462	1
19798	464	1
9786	461	1
9786	462	1
9786	464	1
8946	461	1
8946	462	1
8946	463	1
8946	464	1
1710	461	1
1710	462	1
1710	464	1
3198	461	1
3198	462	1
3198	465	1
16345	466	1
16345	273	1
11407	467	1
11407	273	1
1970	467	1
1970	273	1
5806	467	1
5806	273	1
22740	468	1
22740	469	1
23528	470	1
23528	471	1
19347	472	1
19347	473	1
6955	474	1
6955	290	1
10936	471	1
10936	467	1
10936	475	1
16242	467	1
16242	476	1
7194	471	1
7194	467	1
7194	475	1
17252	471	1
17252	477	1
19699	471	1
19699	467	1
19699	475	1
21471	471	1
21471	476	1
600	471	1
600	467	1
600	475	1
21300	467	1
21300	477	1
7989	467	1
7989	476	1
12538	473	1
12538	350	1
18922	478	1
18922	479	1
18922	480	1
18922	473	1
21441	473	1
21441	271	1
17078	477	1
17078	481	1
17078	467	1
17078	381	1
15180	467	1
15180	466	1
15180	270	1
5329	482	1
5329	466	1
5329	270	1
22977	467	1
22977	466	1
22977	270	1
18490	467	1
18490	466	1
18490	270	1
13294	477	1
13294	481	1
13294	467	1
13294	381	1
2750	483	1
2750	378	1
2750	484	1
8945	485	1
8945	486	1
8945	487	1
12408	488	1
12408	273	1
12408	467	1
2633	488	1
2633	271	1
2633	471	1
19882	488	1
19882	271	1
19882	467	1
2193	488	1
2193	271	1
2193	471	1
9542	488	1
9542	271	1
9542	467	1
19845	488	1
19845	489	1
19845	271	1
18712	488	1
18712	271	1
18712	467	1
22425	488	1
22425	489	1
22425	271	1
1734	488	1
1734	271	1
1734	471	1
7770	287	1
7770	270	1
6197	287	1
6197	271	1
2626	287	1
2626	270	1
213	286	1
213	381	1
901	287	1
901	270	1
4166	290	1
4166	284	1
14901	292	1
14901	273	1
14901	350	1
21339	283	1
21339	284	1
7531	292	1
7531	273	1
7531	350	1
1994	283	1
1994	284	1
20724	292	1
20724	273	1
20724	350	1
19285	283	1
19285	284	1
22509	490	1
22509	381	1
22509	270	1
20394	284	1
20394	490	1
20394	381	1
20394	270	1
2160	284	1
2160	381	1
2160	270	1
17608	284	1
17608	381	1
17608	270	1
9040	284	1
9040	490	1
9040	381	1
9040	270	1
18227	490	1
18227	381	1
18227	270	1
4606	491	1
4606	379	1
4606	270	1
4606	271	1
16844	285	1
16844	270	1
10437	286	1
10437	381	1
10437	271	1
2525	375	1
2525	270	1
2525	271	1
2655	491	1
2655	270	1
18960	491	1
18960	270	1
18960	271	1
5322	491	1
5322	270	1
17437	491	1
17437	286	1
17437	270	1
818	285	1
818	379	1
818	270	1
818	271	1
12103	350	1
12103	381	1
12103	312	1
16305	288	1
16305	350	1
15713	350	1
15713	312	1
15638	350	1
15638	375	1
7850	350	1
7850	375	1
14287	492	1
14287	491	1
14287	270	1
3195	492	1
3195	288	1
3195	270	1
19294	491	1
19294	270	1
21604	491	1
21604	312	1
21604	270	1
17624	492	1
17624	491	1
17624	270	1
5631	492	1
5631	491	1
5631	270	1
2433	492	1
2433	491	1
2433	270	1
12563	491	1
12563	312	1
12563	270	1
14970	492	1
14970	491	1
14970	270	1
8078	127	1
8078	129	1
8078	123	1
626	127	1
626	129	1
626	123	1
17371	127	1
17371	129	1
17371	123	1
4930	127	1
4930	129	1
4930	123	1
16692	127	1
16692	129	1
16692	123	1
2687	127	1
2687	129	1
2687	123	1
963	127	1
963	129	1
963	123	1
6865	127	1
6865	129	1
6865	123	1
136	127	1
136	129	1
136	123	1
16042	493	1
16042	345	1
16042	411	1
1487	493	1
1487	345	1
1487	411	1
9867	411	1
9867	494	1
9867	347	1
13269	411	1
13269	494	1
13269	347	1
3251	411	1
3251	347	1
3251	495	1
5022	411	1
5022	494	1
5022	347	1
13003	411	1
13003	347	1
13003	495	1
17236	411	1
17236	494	1
17236	347	1
11016	411	1
11016	494	1
11016	347	1
11016	495	1
11550	411	1
11550	494	1
11550	347	1
15567	411	1
15567	347	1
15567	495	1
5568	81	1
5568	198	1
5568	339	1
17848	81	1
17848	342	1
11502	81	1
11502	342	1
21507	95	1
21507	198	1
17138	496	1
17138	75	1
21520	99	1
21520	497	1
15090	498	1
15090	496	1
10342	103	1
10342	75	1
19759	103	1
19759	75	1
15464	107	1
15464	75	1
7929	499	1
7929	198	1
13545	74	1
13545	198	1
18212	74	1
18212	198	1
10928	74	1
10928	198	1
7387	114	1
7387	198	1
16836	74	1
16836	198	1
20937	74	1
20937	198	1
4905	74	1
4905	198	1
3467	198	1
3467	88	1
3467	75	1
579	198	1
579	95	1
14917	198	1
14917	88	1
14917	75	1
18415	198	1
18415	88	1
18415	75	1
3168	81	1
3168	500	1
11840	98	1
11840	89	1
18332	96	1
18332	109	1
2467	81	1
2467	500	1
23014	102	1
23014	501	1
23014	198	1
16543	112	1
16543	102	1
16543	198	1
12618	502	1
12618	503	1
12618	504	1
12618	198	1
21260	502	1
21260	503	1
21260	504	1
21260	198	1
17783	502	1
17783	503	1
17783	504	1
17783	198	1
4513	502	1
4513	503	1
4513	504	1
4513	198	1
19574	502	1
19574	503	1
19574	504	1
19574	198	1
2928	96	1
2928	81	1
2928	505	1
6857	88	1
6857	114	1
2792	96	1
2792	81	1
2792	84	1
6418	81	1
6418	198	1
8064	96	1
8064	81	1
8064	505	1
12637	77	1
12637	75	1
12637	95	1
4882	198	1
4882	75	1
4882	88	1
3403	92	1
3403	75	1
3403	95	1
1156	92	1
1156	75	1
1156	95	1
5110	198	1
5110	75	1
5110	88	1
18483	77	1
18483	75	1
18483	95	1
7601	92	1
7601	75	1
7601	95	1
15270	81	1
15270	82	1
9678	96	1
9678	82	1
5061	81	1
5061	77	1
2924	96	1
2924	77	1
23133	81	1
23133	82	1
8870	96	1
8870	77	1
9674	81	1
9674	82	1
21785	96	1
21785	75	1
21785	501	1
16338	75	1
16338	88	1
16338	501	1
20496	75	1
20496	501	1
14728	75	1
14728	496	1
14728	501	1
13673	496	1
13673	501	1
8689	95	1
8689	198	1
12022	339	1
12022	101	1
23156	496	1
23156	103	1
10728	496	1
10728	91	1
10721	339	1
10721	103	1
3336	339	1
3336	91	1
5223	496	1
5223	103	1
13865	506	1
13865	505	1
13865	507	1
21741	506	1
21741	507	1
21741	508	1
20405	506	1
20405	507	1
20405	198	1
20259	506	1
20259	505	1
20259	507	1
4955	506	1
4955	505	1
4955	507	1
1549	339	1
1549	506	1
1549	507	1
9364	506	1
9364	507	1
6464	506	1
6464	505	1
6464	507	1
18742	506	1
18742	505	1
6533	506	1
6533	505	1
6533	507	1
3310	107	1
3310	103	1
3310	88	1
3310	96	1
5813	107	1
5813	103	1
5813	88	1
5813	96	1
9355	107	1
9355	103	1
9355	88	1
9355	96	1
19496	107	1
19496	103	1
19496	88	1
19496	96	1
19011	107	1
19011	103	1
19011	88	1
19011	96	1
20507	510	1
20507	511	1
6968	512	1
6968	77	1
9371	510	1
9371	85	1
8654	513	1
8654	92	1
9991	514	1
9991	89	1
20044	515	1
20044	516	1
17507	517	1
17507	516	1
21869	515	1
21869	516	1
8751	515	1
8751	516	1
4616	516	1
4616	517	1
10691	516	1
10691	517	1
18738	516	1
18738	517	1
16339	516	1
16339	517	1
20566	516	1
20566	517	1
14376	404	1
14376	518	1
14376	519	1
2522	407	1
2522	404	1
2522	519	1
14282	407	1
14282	404	1
14282	519	1
17077	404	1
17077	518	1
17077	519	1
2888	407	1
2888	404	1
2888	519	1
19607	404	1
19607	518	1
19607	519	1
19945	407	1
19945	404	1
19945	519	1
8705	339	1
8705	95	1
17757	97	1
17757	96	1
14448	102	1
14448	96	1
14392	102	1
14392	96	1
1561	81	1
1561	95	1
1561	339	1
7220	81	1
7220	95	1
7220	339	1
6019	81	1
6019	88	1
6019	95	1
6019	339	1
290	81	1
290	95	1
290	339	1
20128	75	1
20128	521	1
12933	75	1
12933	84	1
22854	75	1
22854	520	1
5688	511	1
5688	96	1
2852	511	1
2852	522	1
6733	96	1
6733	523	1
3923	511	1
3923	96	1
14951	511	1
14951	96	1
12240	511	1
12240	96	1
21296	511	1
21296	96	1
16256	511	1
16256	95	1
8595	88	1
8595	511	1
632	524	1
632	511	1
11267	524	1
11267	99	1
5604	73	1
5604	114	1
5604	525	1
12969	85	1
12969	114	1
12969	525	1
3769	73	1
3769	85	1
3769	114	1
3769	525	1
18409	76	1
18409	114	1
18409	525	1
9636	73	1
9636	114	1
9636	525	1
11768	85	1
11768	114	1
11768	525	1
18319	76	1
18319	114	1
18319	525	1
13252	81	1
13252	508	1
10577	506	1
10577	103	1
20040	81	1
20040	508	1
18204	81	1
18204	506	1
21852	73	1
21852	85	1
21852	95	1
21852	88	1
19751	99	1
19751	95	1
19751	88	1
5406	85	1
5406	95	1
5406	88	1
17281	73	1
17281	85	1
17281	95	1
17281	88	1
4384	73	1
4384	85	1
4384	95	1
4384	88	1
13235	73	1
13235	85	1
13235	95	1
13235	88	1
3393	73	1
3393	85	1
3393	95	1
3393	88	1
12067	73	1
12067	85	1
12067	95	1
12067	88	1
14068	73	1
14068	85	1
14068	95	1
14068	88	1
19437	73	1
19437	85	1
19437	95	1
19437	88	1
5622	504	1
5622	113	1
5622	92	1
11921	335	1
11921	99	1
11477	504	1
11477	113	1
11477	92	1
6437	335	1
6437	99	1
14650	85	1
14650	526	1
14905	85	1
14905	82	1
14905	336	1
14905	504	1
18478	103	1
18478	496	1
18478	339	1
10216	342	1
10216	339	1
10216	117	1
10216	527	1
21706	342	1
21706	528	1
1982	342	1
1982	528	1
21054	342	1
21054	528	1
22402	118	1
22402	119	1
22402	451	1
19885	451	1
19885	529	1
16581	118	1
16581	119	1
16581	451	1
7589	451	1
7589	529	1
21755	451	1
21755	529	1
1813	530	1
1813	451	1
22672	121	1
22672	120	1
22672	529	1
19040	120	1
19040	529	1
11171	120	1
11171	529	1
2365	451	1
2365	529	1
19859	120	1
19859	529	1
1533	121	1
1533	529	1
894	120	1
894	529	1
19548	119	1
19548	529	1
19548	451	1
15826	119	1
15826	529	1
15826	451	1
1772	119	1
1772	529	1
1772	451	1
23076	119	1
23076	529	1
23076	451	1
4357	119	1
4357	529	1
4357	451	1
12516	118	1
12516	529	1
12516	451	1
15419	119	1
15419	529	1
15419	451	1
14354	119	1
14354	529	1
14354	451	1
14388	118	1
14388	529	1
14388	451	1
1374	284	1
1374	311	1
1374	287	1
14297	284	1
14297	286	1
14297	311	1
10086	284	1
10086	311	1
10086	287	1
21664	284	1
21664	311	1
21664	287	1
